book_id,title,author,genre
1197,The Alchemist,Paulo Coelho,Fiction
514,The Da Vinci Code,Dan Brown,Thriller
82,Animal Farm,George Orwell,Political Satire
255,Angels & Demons,Dan Brown,Thriller
915,Angels & Demons,Dan Brown,Thriller
1606,The Lord of the Rings,J.R.R. Tolkien,Fantasy
151,The Catcher in the Rye,J.D. Salinger,Classic
775,Angels & Demons,Dan Brown,Thriller
330,To Kill a Mockingbird,Harper Lee,Classic
7,Pride and Prejudice,Jane Austen,Classic
944,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1386,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1743,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
910,To Kill a Mockingbird,Harper Lee,Classic
469,The Great Gatsby,F. Scott Fitzgerald,Classic
182,Animal Farm,George Orwell,Political Satire
165,The Hobbit,J.R.R. Tolkien,Fantasy
452,Brave New World,Aldous Huxley,Dystopian
491,The Catcher in the Rye,J.D. Salinger,Classic
1172,Brave New World,Aldous Huxley,Dystopian
1773,Fahrenheit 451,Ray Bradbury,Dystopian
1813,Fahrenheit 451,Ray Bradbury,Dystopian
1643,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1765,The Hobbit,J.R.R. Tolkien,Fantasy
1449,The Great Gatsby,F. Scott Fitzgerald,Classic
1503,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
328,Sense and Sensibility,Jane Austen,Classic
443,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1334,The Da Vinci Code,Dan Brown,Thriller
1160,And Then There Were None,Agatha Christie,Mystery
833,Fahrenheit 451,Ray Bradbury,Dystopian
1597,The Alchemist,Paulo Coelho,Fiction
1101,1984,George Orwell,Dystopian
87,Pride and Prejudice,Jane Austen,Classic
830,To Kill a Mockingbird,Harper Lee,Classic
778,The Little Prince,Antoine de Saint-Exupéry,Fiction
1369,The Great Gatsby,F. Scott Fitzgerald,Classic
55,Angels & Demons,Dan Brown,Thriller
1576,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1951,The Catcher in the Rye,J.D. Salinger,Classic
1317,The Alchemist,Paulo Coelho,Fiction
114,The Da Vinci Code,Dan Brown,Thriller
988,Sense and Sensibility,Jane Austen,Classic
1584,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1315,Angels & Demons,Dan Brown,Thriller
1010,To Kill a Mockingbird,Harper Lee,Classic
590,To Kill a Mockingbird,Harper Lee,Classic
1846,The Lord of the Rings,J.R.R. Tolkien,Fantasy
434,The Da Vinci Code,Dan Brown,Thriller
1753,Fahrenheit 451,Ray Bradbury,Dystopian
286,The Lord of the Rings,J.R.R. Tolkien,Fantasy
429,The Great Gatsby,F. Scott Fitzgerald,Classic
1291,The Catcher in the Rye,J.D. Salinger,Classic
670,To Kill a Mockingbird,Harper Lee,Classic
32,Brave New World,Aldous Huxley,Dystopian
723,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
952,Brave New World,Aldous Huxley,Dystopian
1477,The Alchemist,Paulo Coelho,Fiction
215,Angels & Demons,Dan Brown,Thriller
1500,And Then There Were None,Agatha Christie,Mystery
327,Pride and Prejudice,Jane Austen,Classic
561,1984,George Orwell,Dystopian
1087,Pride and Prejudice,Jane Austen,Classic
1614,The Da Vinci Code,Dan Brown,Thriller
342,Animal Farm,George Orwell,Political Satire
148,Sense and Sensibility,Jane Austen,Classic
1546,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1108,Sense and Sensibility,Jane Austen,Classic
1955,Angels & Demons,Dan Brown,Thriller
967,Pride and Prejudice,Jane Austen,Classic
1073,Fahrenheit 451,Ray Bradbury,Dystopian
156,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1682,Animal Farm,George Orwell,Political Satire
1342,Animal Farm,George Orwell,Political Satire
1274,The Da Vinci Code,Dan Brown,Thriller
1617,The Alchemist,Paulo Coelho,Fiction
1180,And Then There Were None,Agatha Christie,Mystery
1553,Fahrenheit 451,Ray Bradbury,Dystopian
1729,The Great Gatsby,F. Scott Fitzgerald,Classic
1362,Animal Farm,George Orwell,Political Satire
1641,1984,George Orwell,Dystopian
1834,The Da Vinci Code,Dan Brown,Thriller
1670,To Kill a Mockingbird,Harper Lee,Classic
988,Sense and Sensibility,Jane Austen,Classic
939,Murder on the Orient Express,Agatha Christie,Mystery
164,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
347,Pride and Prejudice,Jane Austen,Classic
1983,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1492,Brave New World,Aldous Huxley,Dystopian
386,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1323,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1365,The Hobbit,J.R.R. Tolkien,Fantasy
244,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1252,Brave New World,Aldous Huxley,Dystopian
937,The Alchemist,Paulo Coelho,Fiction
1915,Angels & Demons,Dan Brown,Thriller
313,Fahrenheit 451,Ray Bradbury,Dystopian
116,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1673,Fahrenheit 451,Ray Bradbury,Dystopian
969,The Great Gatsby,F. Scott Fitzgerald,Classic
661,1984,George Orwell,Dystopian
1933,Fahrenheit 451,Ray Bradbury,Dystopian
371,The Catcher in the Rye,J.D. Salinger,Classic
567,Pride and Prejudice,Jane Austen,Classic
1651,The Catcher in the Rye,J.D. Salinger,Classic
825,The Hobbit,J.R.R. Tolkien,Fantasy
983,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1234,The Da Vinci Code,Dan Brown,Thriller
814,The Da Vinci Code,Dan Brown,Thriller
779,Murder on the Orient Express,Agatha Christie,Mystery
1053,Fahrenheit 451,Ray Bradbury,Dystopian
1522,Animal Farm,George Orwell,Political Satire
1014,The Da Vinci Code,Dan Brown,Thriller
1430,To Kill a Mockingbird,Harper Lee,Classic
1874,The Da Vinci Code,Dan Brown,Thriller
1467,Pride and Prejudice,Jane Austen,Classic
127,Pride and Prejudice,Jane Austen,Classic
888,Sense and Sensibility,Jane Austen,Classic
1714,The Da Vinci Code,Dan Brown,Thriller
1008,Sense and Sensibility,Jane Austen,Classic
356,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1946,The Lord of the Rings,J.R.R. Tolkien,Fantasy
683,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1991,The Catcher in the Rye,J.D. Salinger,Classic
1250,To Kill a Mockingbird,Harper Lee,Classic
985,The Hobbit,J.R.R. Tolkien,Fantasy
1873,Fahrenheit 451,Ray Bradbury,Dystopian
141,1984,George Orwell,Dystopian
1868,Sense and Sensibility,Jane Austen,Classic
1733,Fahrenheit 451,Ray Bradbury,Dystopian
1380,And Then There Were None,Agatha Christie,Mystery
586,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1423,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1615,Angels & Demons,Dan Brown,Thriller
1858,The Little Prince,Antoine de Saint-Exupéry,Fiction
712,Brave New World,Aldous Huxley,Dystopian
1158,The Little Prince,Antoine de Saint-Exupéry,Fiction
1232,Brave New World,Aldous Huxley,Dystopian
872,Brave New World,Aldous Huxley,Dystopian
11,The Catcher in the Rye,J.D. Salinger,Classic
1456,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1839,Murder on the Orient Express,Agatha Christie,Mystery
755,Angels & Demons,Dan Brown,Thriller
627,Pride and Prejudice,Jane Austen,Classic
238,The Little Prince,Antoine de Saint-Exupéry,Fiction
130,To Kill a Mockingbird,Harper Lee,Classic
844,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
324,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1396,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1770,To Kill a Mockingbird,Harper Lee,Classic
221,1984,George Orwell,Dystopian
15,Angels & Demons,Dan Brown,Thriller
1731,The Catcher in the Rye,J.D. Salinger,Classic
216,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1356,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1847,Pride and Prejudice,Jane Austen,Classic
1183,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1974,The Da Vinci Code,Dan Brown,Thriller
1880,And Then There Were None,Agatha Christie,Mystery
865,The Hobbit,J.R.R. Tolkien,Fantasy
517,The Alchemist,Paulo Coelho,Fiction
598,The Little Prince,Antoine de Saint-Exupéry,Fiction
196,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
289,The Great Gatsby,F. Scott Fitzgerald,Classic
951,The Catcher in the Rye,J.D. Salinger,Classic
1645,The Hobbit,J.R.R. Tolkien,Fantasy
1857,The Alchemist,Paulo Coelho,Fiction
1121,1984,George Orwell,Dystopian
550,To Kill a Mockingbird,Harper Lee,Classic
157,The Alchemist,Paulo Coelho,Fiction
420,And Then There Were None,Agatha Christie,Mystery
923,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
478,The Little Prince,Antoine de Saint-Exupéry,Fiction
1376,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
554,The Da Vinci Code,Dan Brown,Thriller
1203,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
391,The Catcher in the Rye,J.D. Salinger,Classic
579,Murder on the Orient Express,Agatha Christie,Mystery
1894,The Da Vinci Code,Dan Brown,Thriller
1371,The Catcher in the Rye,J.D. Salinger,Classic
1648,Sense and Sensibility,Jane Austen,Classic
821,1984,George Orwell,Dystopian
721,1984,George Orwell,Dystopian
1007,Pride and Prejudice,Jane Austen,Classic
1653,Fahrenheit 451,Ray Bradbury,Dystopian
665,The Hobbit,J.R.R. Tolkien,Fantasy
1950,To Kill a Mockingbird,Harper Lee,Classic
143,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1966,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1533,Fahrenheit 451,Ray Bradbury,Dystopian
422,Animal Farm,George Orwell,Political Satire
800,And Then There Were None,Agatha Christie,Mystery
616,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
296,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
402,Animal Farm,George Orwell,Political Satire
89,The Great Gatsby,F. Scott Fitzgerald,Classic
1720,And Then There Were None,Agatha Christie,Mystery
1034,The Da Vinci Code,Dan Brown,Thriller
132,Brave New World,Aldous Huxley,Dystopian
1316,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1392,Brave New World,Aldous Huxley,Dystopian
1740,And Then There Were None,Agatha Christie,Mystery
1944,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
585,The Hobbit,J.R.R. Tolkien,Fantasy
725,The Hobbit,J.R.R. Tolkien,Fantasy
1465,The Hobbit,J.R.R. Tolkien,Fantasy
270,To Kill a Mockingbird,Harper Lee,Classic
1492,Brave New World,Aldous Huxley,Dystopian
1761,1984,George Orwell,Dystopian
918,The Little Prince,Antoine de Saint-Exupéry,Fiction
1906,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1707,Pride and Prejudice,Jane Austen,Classic
1335,Angels & Demons,Dan Brown,Thriller
376,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
334,The Da Vinci Code,Dan Brown,Thriller
1502,Animal Farm,George Orwell,Political Satire
110,To Kill a Mockingbird,Harper Lee,Classic
1119,Murder on the Orient Express,Agatha Christie,Mystery
911,The Catcher in the Rye,J.D. Salinger,Classic
777,The Alchemist,Paulo Coelho,Fiction
1458,The Little Prince,Antoine de Saint-Exupéry,Fiction
329,The Great Gatsby,F. Scott Fitzgerald,Classic
1984,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1266,The Lord of the Rings,J.R.R. Tolkien,Fantasy
13,Fahrenheit 451,Ray Bradbury,Dystopian
898,The Little Prince,Antoine de Saint-Exupéry,Fiction
172,Brave New World,Aldous Huxley,Dystopian
261,1984,George Orwell,Dystopian
1567,Pride and Prejudice,Jane Austen,Classic
1831,The Catcher in the Rye,J.D. Salinger,Classic
902,Animal Farm,George Orwell,Political Satire
259,Murder on the Orient Express,Agatha Christie,Mystery
845,The Hobbit,J.R.R. Tolkien,Fantasy
139,Murder on the Orient Express,Agatha Christie,Mystery
320,And Then There Were None,Agatha Christie,Mystery
1980,And Then There Were None,Agatha Christie,Mystery
1593,Fahrenheit 451,Ray Bradbury,Dystopian
1135,Angels & Demons,Dan Brown,Thriller
559,Murder on the Orient Express,Agatha Christie,Mystery
140,And Then There Were None,Agatha Christie,Mystery
113,Fahrenheit 451,Ray Bradbury,Dystopian
532,Brave New World,Aldous Huxley,Dystopian
225,The Hobbit,J.R.R. Tolkien,Fantasy
724,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1979,Murder on the Orient Express,Agatha Christie,Mystery
1901,1984,George Orwell,Dystopian
326,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1633,Fahrenheit 451,Ray Bradbury,Dystopian
1406,The Lord of the Rings,J.R.R. Tolkien,Fantasy
715,Angels & Demons,Dan Brown,Thriller
847,Pride and Prejudice,Jane Austen,Classic
194,The Da Vinci Code,Dan Brown,Thriller
574,The Da Vinci Code,Dan Brown,Thriller
947,Pride and Prejudice,Jane Austen,Classic
504,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1793,Fahrenheit 451,Ray Bradbury,Dystopian
1507,Pride and Prejudice,Jane Austen,Classic
646,The Lord of the Rings,J.R.R. Tolkien,Fantasy
4,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1489,The Great Gatsby,F. Scott Fitzgerald,Classic
468,Sense and Sensibility,Jane Austen,Classic
6,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1958,The Little Prince,Antoine de Saint-Exupéry,Fiction
1781,1984,George Orwell,Dystopian
548,Sense and Sensibility,Jane Austen,Classic
229,The Great Gatsby,F. Scott Fitzgerald,Classic
1064,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
543,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
243,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
899,Murder on the Orient Express,Agatha Christie,Mystery
1468,Sense and Sensibility,Jane Austen,Classic
1161,1984,George Orwell,Dystopian
1539,Murder on the Orient Express,Agatha Christie,Mystery
1411,The Catcher in the Rye,J.D. Salinger,Classic
843,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1843,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
479,Murder on the Orient Express,Agatha Christie,Mystery
277,The Alchemist,Paulo Coelho,Fiction
662,Animal Farm,George Orwell,Political Satire
1862,Animal Farm,George Orwell,Political Satire
1562,Animal Farm,George Orwell,Political Satire
315,Angels & Demons,Dan Brown,Thriller
1344,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1551,The Catcher in the Rye,J.D. Salinger,Classic
692,Brave New World,Aldous Huxley,Dystopian
1951,The Catcher in the Rye,J.D. Salinger,Classic
425,The Hobbit,J.R.R. Tolkien,Fantasy
595,Angels & Demons,Dan Brown,Thriller
219,Murder on the Orient Express,Agatha Christie,Mystery
623,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1515,Angels & Demons,Dan Brown,Thriller
1357,The Alchemist,Paulo Coelho,Fiction
228,Sense and Sensibility,Jane Austen,Classic
1450,To Kill a Mockingbird,Harper Lee,Classic
1170,To Kill a Mockingbird,Harper Lee,Classic
276,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1460,And Then There Were None,Agatha Christie,Mystery
67,Pride and Prejudice,Jane Austen,Classic
25,The Hobbit,J.R.R. Tolkien,Fantasy
1236,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
145,The Hobbit,J.R.R. Tolkien,Fantasy
537,The Alchemist,Paulo Coelho,Fiction
812,Brave New World,Aldous Huxley,Dystopian
1452,Brave New World,Aldous Huxley,Dystopian
86,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1255,Angels & Demons,Dan Brown,Thriller
71,The Catcher in the Rye,J.D. Salinger,Classic
713,Fahrenheit 451,Ray Bradbury,Dystopian
1739,Murder on the Orient Express,Agatha Christie,Mystery
1945,The Hobbit,J.R.R. Tolkien,Fantasy
485,The Hobbit,J.R.R. Tolkien,Fantasy
1451,The Catcher in the Rye,J.D. Salinger,Classic
694,The Da Vinci Code,Dan Brown,Thriller
1779,Murder on the Orient Express,Agatha Christie,Mystery
1275,Angels & Demons,Dan Brown,Thriller
1563,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
363,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
750,To Kill a Mockingbird,Harper Lee,Classic
1494,The Da Vinci Code,Dan Brown,Thriller
1027,Pride and Prejudice,Jane Austen,Classic
1031,The Catcher in the Rye,J.D. Salinger,Classic
1574,The Da Vinci Code,Dan Brown,Thriller
1336,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1754,The Da Vinci Code,Dan Brown,Thriller
1395,Angels & Demons,Dan Brown,Thriller
666,The Lord of the Rings,J.R.R. Tolkien,Fantasy
365,The Hobbit,J.R.R. Tolkien,Fantasy
1240,And Then There Were None,Agatha Christie,Mystery
78,The Little Prince,Antoine de Saint-Exupéry,Fiction
28,Sense and Sensibility,Jane Austen,Classic
1867,Pride and Prejudice,Jane Austen,Classic
526,The Lord of the Rings,J.R.R. Tolkien,Fantasy
726,The Lord of the Rings,J.R.R. Tolkien,Fantasy
56,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
639,Murder on the Orient Express,Agatha Christie,Mystery
303,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
719,Murder on the Orient Express,Agatha Christie,Mystery
1573,Fahrenheit 451,Ray Bradbury,Dystopian
625,The Hobbit,J.R.R. Tolkien,Fantasy
8,Sense and Sensibility,Jane Austen,Classic
1281,1984,George Orwell,Dystopian
804,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1050,To Kill a Mockingbird,Harper Lee,Classic
337,The Alchemist,Paulo Coelho,Fiction
48,Sense and Sensibility,Jane Austen,Classic
1922,Animal Farm,George Orwell,Political Satire
107,Pride and Prejudice,Jane Austen,Classic
350,To Kill a Mockingbird,Harper Lee,Classic
1080,And Then There Were None,Agatha Christie,Mystery
239,Murder on the Orient Express,Agatha Christie,Mystery
214,The Da Vinci Code,Dan Brown,Thriller
1145,The Hobbit,J.R.R. Tolkien,Fantasy
1620,And Then There Were None,Agatha Christie,Mystery
1474,The Da Vinci Code,Dan Brown,Thriller
794,The Da Vinci Code,Dan Brown,Thriller
1097,The Alchemist,Paulo Coelho,Fiction
1547,Pride and Prejudice,Jane Austen,Classic
1455,Angels & Demons,Dan Brown,Thriller
1371,The Catcher in the Rye,J.D. Salinger,Classic
346,The Lord of the Rings,J.R.R. Tolkien,Fantasy
524,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
233,Fahrenheit 451,Ray Bradbury,Dystopian
645,The Hobbit,J.R.R. Tolkien,Fantasy
495,Angels & Demons,Dan Brown,Thriller
534,The Da Vinci Code,Dan Brown,Thriller
1957,The Alchemist,Paulo Coelho,Fiction
604,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1561,1984,George Orwell,Dystopian
1427,Pride and Prejudice,Jane Austen,Classic
1075,Angels & Demons,Dan Brown,Thriller
1691,The Catcher in the Rye,J.D. Salinger,Classic
61,1984,George Orwell,Dystopian
1634,The Da Vinci Code,Dan Brown,Thriller
93,Fahrenheit 451,Ray Bradbury,Dystopian
667,Pride and Prejudice,Jane Austen,Classic
1906,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1454,The Da Vinci Code,Dan Brown,Thriller
281,1984,George Orwell,Dystopian
1789,The Great Gatsby,F. Scott Fitzgerald,Classic
360,And Then There Were None,Agatha Christie,Mystery
1463,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1398,The Little Prince,Antoine de Saint-Exupéry,Fiction
1513,Fahrenheit 451,Ray Bradbury,Dystopian
848,Sense and Sensibility,Jane Austen,Classic
1207,Pride and Prejudice,Jane Austen,Classic
1785,The Hobbit,J.R.R. Tolkien,Fantasy
111,The Catcher in the Rye,J.D. Salinger,Classic
43,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
126,The Lord of the Rings,J.R.R. Tolkien,Fantasy
205,The Hobbit,J.R.R. Tolkien,Fantasy
53,Fahrenheit 451,Ray Bradbury,Dystopian
546,The Lord of the Rings,J.R.R. Tolkien,Fantasy
69,The Great Gatsby,F. Scott Fitzgerald,Classic
1472,Brave New World,Aldous Huxley,Dystopian
1732,Brave New World,Aldous Huxley,Dystopian
1606,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1425,The Hobbit,J.R.R. Tolkien,Fantasy
184,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
138,The Little Prince,Antoine de Saint-Exupéry,Fiction
900,And Then There Were None,Agatha Christie,Mystery
797,The Alchemist,Paulo Coelho,Fiction
133,Fahrenheit 451,Ray Bradbury,Dystopian
81,1984,George Orwell,Dystopian
1927,Pride and Prejudice,Jane Austen,Classic
1998,The Little Prince,Antoine de Saint-Exupéry,Fiction
542,Animal Farm,George Orwell,Political Satire
1020,And Then There Were None,Agatha Christie,Mystery
619,Murder on the Orient Express,Agatha Christie,Mystery
984,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
166,The Lord of the Rings,J.R.R. Tolkien,Fantasy
249,The Great Gatsby,F. Scott Fitzgerald,Classic
1332,Brave New World,Aldous Huxley,Dystopian
447,Pride and Prejudice,Jane Austen,Classic
1488,Sense and Sensibility,Jane Austen,Classic
859,Murder on the Orient Express,Agatha Christie,Mystery
1359,Murder on the Orient Express,Agatha Christie,Mystery
1565,The Hobbit,J.R.R. Tolkien,Fantasy
98,The Little Prince,Antoine de Saint-Exupéry,Fiction
1697,The Alchemist,Paulo Coelho,Fiction
806,The Lord of the Rings,J.R.R. Tolkien,Fantasy
738,The Little Prince,Antoine de Saint-Exupéry,Fiction
1802,Animal Farm,George Orwell,Political Satire
1711,The Catcher in the Rye,J.D. Salinger,Classic
103,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
435,Angels & Demons,Dan Brown,Thriller
75,Angels & Demons,Dan Brown,Thriller
578,The Little Prince,Antoine de Saint-Exupéry,Fiction
1552,Brave New World,Aldous Huxley,Dystopian
1899,Murder on the Orient Express,Agatha Christie,Mystery
1231,The Catcher in the Rye,J.D. Salinger,Classic
919,Murder on the Orient Express,Agatha Christie,Mystery
1327,Pride and Prejudice,Jane Austen,Classic
745,The Hobbit,J.R.R. Tolkien,Fantasy
621,1984,George Orwell,Dystopian
1488,Sense and Sensibility,Jane Austen,Classic
763,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
990,To Kill a Mockingbird,Harper Lee,Classic
389,The Great Gatsby,F. Scott Fitzgerald,Classic
236,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
1954,The Da Vinci Code,Dan Brown,Thriller
268,Sense and Sensibility,Jane Austen,Classic
1330,To Kill a Mockingbird,Harper Lee,Classic
1826,The Lord of the Rings,J.R.R. Tolkien,Fantasy
118,The Little Prince,Antoine de Saint-Exupéry,Fiction
438,The Little Prince,Antoine de Saint-Exupéry,Fiction
674,The Da Vinci Code,Dan Brown,Thriller
250,To Kill a Mockingbird,Harper Lee,Classic
1886,The Lord of the Rings,J.R.R. Tolkien,Fantasy
46,The Lord of the Rings,J.R.R. Tolkien,Fantasy
95,Angels & Demons,Dan Brown,Thriller
1595,Angels & Demons,Dan Brown,Thriller
34,The Da Vinci Code,Dan Brown,Thriller
1898,The Little Prince,Antoine de Saint-Exupéry,Fiction
240,And Then There Were None,Agatha Christie,Mystery
449,The Great Gatsby,F. Scott Fitzgerald,Classic
1470,To Kill a Mockingbird,Harper Lee,Classic
717,The Alchemist,Paulo Coelho,Fiction
545,The Hobbit,J.R.R. Tolkien,Fantasy
1969,The Great Gatsby,F. Scott Fitzgerald,Classic
1,1984,George Orwell,Dystopian
1855,Angels & Demons,Dan Brown,Thriller
1102,Animal Farm,George Orwell,Political Satire
1109,The Great Gatsby,F. Scott Fitzgerald,Classic
1582,Animal Farm,George Orwell,Political Satire
83,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1482,Animal Farm,George Orwell,Political Satire
1666,The Lord of the Rings,J.R.R. Tolkien,Fantasy
677,The Alchemist,Paulo Coelho,Fiction
1883,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1047,Pride and Prejudice,Jane Austen,Classic
1461,1984,George Orwell,Dystopian
771,The Catcher in the Rye,J.D. Salinger,Classic
1828,Sense and Sensibility,Jane Austen,Classic
1656,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
518,The Little Prince,Antoine de Saint-Exupéry,Fiction
1934,The Da Vinci Code,Dan Brown,Thriller
405,The Hobbit,J.R.R. Tolkien,Fantasy
385,The Hobbit,J.R.R. Tolkien,Fantasy
1226,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1700,And Then There Were None,Agatha Christie,Mystery
105,The Hobbit,J.R.R. Tolkien,Fantasy
1106,The Lord of the Rings,J.R.R. Tolkien,Fantasy
689,The Great Gatsby,F. Scott Fitzgerald,Classic
1692,Brave New World,Aldous Huxley,Dystopian
827,Pride and Prejudice,Jane Austen,Classic
1241,1984,George Orwell,Dystopian
63,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
1306,The Lord of the Rings,J.R.R. Tolkien,Fantasy
853,Fahrenheit 451,Ray Bradbury,Dystopian
64,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
1263,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
224,Harry Potter and the Chamber of Secrets,J.K. Rowling,Fantasy
146,The Lord of the Rings,J.R.R. Tolkien,Fantasy
1089,The Great Gatsby,F. Scott Fitzgerald,Classic
374,The Da Vinci Code,Dan Brown,Thriller
1845,The Hobbit,J.R.R. Tolkien,Fantasy
1143,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
415,Angels & Demons,Dan Brown,Thriller
1940,And Then There Were None,Agatha Christie,Mystery
1275,Angels & Demons,Dan Brown,Thriller
1266,The Lord of the Rings,J.R.R. Tolkien,Fantasy
362,Animal Farm,George Orwell,Political Satire
1642,Animal Farm,George Orwell,Political Satire
10,To Kill a Mockingbird,Harper Lee,Classic
450,To Kill a Mockingbird,Harper Lee,Classic
709,The Great Gatsby,F. Scott Fitzgerald,Classic
256,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
883,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy
390,To Kill a Mockingbird,Harper Lee,Classic
1701,1984,George Orwell,Dystopian
1336,The Girl with the Dragon Tattoo,Stieg Larsson,Crime
909,The Great Gatsby,F. Scott Fitzgerald,Classic
925,The Hobbit,J.R.R. Tolkien,Fantasy
752,Brave New World,Aldous Huxley,Dystopian
1741,1984,George Orwell,Dystopian
461,1984,George Orwell,Dystopian
1641,1984,George Orwell,Dystopian
1225,The Hobbit,J.R.R. Tolkien,Fantasy
1169,The Great Gatsby,F. Scott Fitzgerald,Classic
959,Murder on the Orient Express,Agatha Christie,Mystery
502,Animal Farm,George Orwell,Political Satire
740,And Then There Were None,Agatha Christie,Mystery
41,1984,George Orwell,Dystopian
869,The Great Gatsby,F. Scott Fitzgerald,Classic
732,Brave New World,Aldous Huxley,Dystopian
540,And Then There Were None,Agatha Christie,Mystery
1202,Animal Farm,George Orwell,Political Satire
1340,And Then There Were None,Agatha Christie,Mystery
698,The Little Prince,Antoine de Saint-Exupéry,Fiction
1806,The Lord of the Rings,J.R.R. Tolkien,Fantasy
